Month,GMT,RNXO,RO3,RPM25,RSO2
1.11.13,19:00,215.15,1967,19.20333333,4.446666667
1.10.18,23:00,95.89032258,428,12.30967742,-1.403225806
1.11.18,12:00,134.9966667,569,13.40333333,6.493333333
1.4.10,01:00,85.84666667,1445,16.78333333,3.586666667
1.11.17,23:00,149.31,229,16.45333333,4.393103448
1.11.12,11:00,223.03,411,15.49333333,3.57
1.9.12,06:00,213.2633333,82,14.36333333,3.156666667
1.10.15,05:00,161.0870968,81,17.02258065,3.47E-17
1.1.11,22:00,124.7,616,17.92903226,3.074193548
1.2.11,19:00,164.4035714,370,27.03571429,3.146428571
1.12.17,00:00,102.2225806,825,10.24193548,5.2
1.12.13,07:00,207.016129,673,13.34516129,3.712903226
1.8.16,03:00,58.34516129,692,11.32903226,1.409677419
1.10.17,08:00,166.916129,378,11.03548387,1.835483871
1.6.10,18:00,103.5333333,1831,16.44333333,4.69
1.1.16,04:00,95.69032258,1286,11.07741935,2.935483871
1.7.17,21:00,97.97741935,902,10.87741935,0.393548387
1.5.11,21:00,89.88387097,1721,13.19354839,2.258064516
1.8.18,00:00,57.18064516,455,7.774193548,1.516129032
1.10.11,09:00,188.2709677,436,14.99677419,3.474193548
1.6.13,06:00,161.6833333,727,13.66,2.83
1.1.17,03:00,142.0935484,278,21.9516129,6.964516129
1.12.15,09:00,163.9774194,1097,11.87096774,1.774193548
1.3.16,04:00,75.11612903,1384,16.67741935,2.696774194
1.6.16,10:00,147.7116667,1314,12.00666667,6.696666667
1.8.14,01:00,54.18064516,1228,8.093548387,1.8
1.6.15,20:00,98.82666667,1698,14.93666667,5.273333333
1.9.10,16:00,138.1333333,1078,14.39,3.556666667
1.12.10,14:00,217.9903226,24,23.35483871,4.54516129
1.5.13,09:00,153.4870968,1727,13.79354839,4.435483871
1.10.13,14:00,156.7580645,853,11.19032258,3.316129032
1.10.13,19:00,153.8193548,342,14.58387097,2.722580645
1.8.18,12:00,99.70645161,1134,7.148387097,1.819354839
1.5.18,15:00,102.9612903,1912,16.08709677,1.616129032
1.8.16,22:00,97.02903226,776,13.48387097,1.564516129
1.7.14,03:00,56.62903226,965,11.54193548,2.390322581
1.1.16,11:00,216.7806452,714,13.50645161,4.493548387
1.2.17,07:00,203.325,267,18.28928571,6.060714286
1.12.11,10:00,182.4354839,706,9.187096774,3.716129032
1.2.14,02:00,38.17857143,1819,6.739285714,2.064285714
1.1.14,02:00,81.02258065,1533,9.574193548,1.032258065
1.6.10,15:00,112.7,1882,16.63,5.013333333
1.4.14,20:00,121.2366667,1035,19.61333333,1.693333333
1.9.17,04:00,87.64,171,11.13666667,2.253333333
1.6.10,14:00,116.56,1875,16.12666667,4.95
1.7.10,17:00,111.5258065,1645,12.93225806,3.141935484
1.11.12,06:00,207.4966667,129,16.69666667,3.446666667
1.3.13,07:00,224.6677419,971,28.03225806,4.735483871
1.9.10,07:00,213.57,39,18.76,4.666666667
1.6.15,03:00,59.05333333,1327,10.71666667,4.396666667
1.5.13,21:00,110.8645161,1680,15.66451613,3.135483871
1.6.10,05:00,133.7666667,359,20.13333333,3.963333333
1.6.12,23:00,80.64,1497,11.38666667,1.8
1.11.18,18:00,161.5733333,145,16.89333333,5.886666667
1.5.10,00:00,84.81290323,1209,16.1,3.222580645
1.1.15,07:00,242.8967742,383,12.85806452,5.096774194
1.8.10,02:00,49.64516129,894,9.432258065,2.419354839
1.10.14,18:00,192.3064516,188,15.18387097,3.329032258
1.9.15,15:00,158.0766667,1482,10.78333333,1.167857143
1.12.16,13:00,257.9419355,139,23.01935484,4.863333333
1.10.16,17:00,201.9645161,164,17.49354839,4.822580645
1.10.12,12:00,172.5451613,784,16.02903226,4.625806452
1.8.13,04:00,88.54193548,375,13.72903226,1.890322581
1.2.12,12:00,195.5724138,746,22.47931034,3.968965517
1.3.10,03:00,66.69677419,1291,13.89677419,2.464516129
1.12.17,01:00,81.01290323,1062,9.238709677,4.903333333
1.12.11,15:00,175.7064516,610,10.09354839,3.441935484
1.5.16,13:00,130.2,1857,12.80806452,4.336065574
1.1.16,20:00,182.8870968,667,16.57419355,3.987096774
1.3.11,05:00,146.2451613,543,32.22258065,2.738709677
1.5.17,22:00,87.20645161,1368,13.6516129,1.441935484
1.6.18,10:00,102.2933333,1542,9.713333333,3.172413793
1.6.17,09:00,134.4366667,1373,10.43333333,2.286666667
1.12.15,20:00,122.7935484,1233,14.56451613,1.835483871
1.7.10,07:00,148.416129,397,12.96451613,3.719354839
1.4.11,01:00,81.91,1433,30.95666667,1.89
1.1.11,03:00,60.17419355,1267,14.56129032,2.287096774
1.6.17,13:00,118.16,1774,10.78333333,2.232142857
1.5.18,20:00,90.71290323,1764,20.16129032,1.258064516
1.1.14,14:00,166.7387097,1005,10.52580645,1.751612903
1.11.18,21:00,127.7833333,207,20.72,5.75
1.6.14,17:00,132.7866667,1776,10.86,3.18
1.3.10,20:00,111.6741935,974,16.14193548,2.94516129
1.6.15,13:00,143.3266667,1807,12.93666667,5.59
1.11.13,06:00,176.7266667,109,12.08666667,4.476666667
1.8.10,18:00,112.7774194,1059,11.12258065,3.106451613
1.6.18,08:00,114.46,1226,10.17666667,3.403448276
1.9.17,08:00,163.2833333,234,13.33333333,2.236666667
1.7.13,00:00,69.9483871,1305,15.90967742,1.851612903
1.11.12,01:00,122.2866667,711,17.25666667,2.206666667
1.8.15,16:00,141.4,1635,11.05483871,0.487096774
1.7.14,14:00,131.5,1704,13.78387097,3.84516129
1.5.18,22:00,92.51290323,1517,22.09677419,1.035483871
1.3.16,09:00,191.8548387,982,19.10322581,4.338709677
1.4.12,07:00,188.0966667,1319,16.07666667,3.043333333
1.9.10,02:00,71.46333333,446,11.49,2.476666667
1.5.14,21:00,118.3193548,1411,14.30967742,0.883870968
1.10.15,17:00,207.1129032,288,19.28064516,0.248
1.9.13,09:00,223.9633333,175,18.33666667,3.93
1.8.16,14:00,129.4387097,1611,11.96129032,2.167741935
1.8.17,17:00,115.3451613,1330,9.703225806,0.280645161
1.6.14,04:00,109.77,335,12.31333333,2.296666667
1.3.16,05:00,110.1741935,1096,17.66129032,3.187096774
1.11.13,21:00,182.4133333,5,20.31,4.393333333
1.7.15,21:00,101.3322581,1522,11.16451613,5.606451613
1.9.11,12:00,141.69,1360,12.52333333,2.63
1.12.18,02:00,63.38387097,1158,10.63225806,1.132
1.12.17,04:00,59.16774194,1167,7.332258065,4.632258065
1.11.14,13:00,228.8103448,295,17.56551724,3.689655172
1.12.15,10:00,158.8322581,1203,11.84193548,1.806451613
1.2.14,03:00,37.80357143,1825,5.907142857,2.075
1.9.14,15:00,166.5033333,1460,19.54,6.9
1.8.18,18:00,90.09032258,1221,8.409677419,1.519354839
1.3.14,08:00,248.8516129,241,25.67419355,4.909677419
1.2.14,07:00,187.3607143,803,8.607142857,3.557142857
1.9.18,23:00,86.03666667,755,9.96,0.133333333
1.9.10,23:00,106.0433333,309,13.18333333,2.933333333
1.4.12,19:00,132.7533333,1613,12.97666667,1.906666667
1.4.14,01:00,77.80333333,1031,21.84333333,1.29
1.2.15,20:00,191.6821429,395,18.32857143,6.271428571
1.11.17,16:00,197.0133333,120,12.72333333,4.779310345
1.10.17,04:00,78.50322581,850,8.270967742,1.725806452
1.9.12,09:00,177.0233333,799,12.96666667,3.986666667
1.1.11,06:00,137.0903226,521,16.56129032,3.332258065
1.8.18,13:00,98.4483871,1301,7.258064516,1.867741935
1.2.16,07:00,258.9931034,422,14.36206897,5.389655172
1.11.12,00:00,149.0133333,460,18.79333333,2.816666667
1.5.14,20:00,120.9064516,1499,13.72903226,0.974193548
1.9.17,16:00,133.2666667,1048,10.71333333,1.756666667
1.3.16,06:00,174.7870968,728,18.68064516,4.080645161
1.10.15,16:00,200.4096774,560,17.93225806,-0.02
1.7.10,14:00,119.016129,1580,13.06129032,3.683870968
1.5.13,20:00,111.2032258,1707,15.29354839,3.196774194
1.5.16,10:00,137.383871,1697,12.55,4.47704918
1.5.17,18:00,109.8709677,1723,12.67419355,1.9
1.12.10,09:00,241.1483871,1929,23.78387097,4.977419355
1.7.12,05:00,148.2354839,235,13.43870968,2.183870968
1.7.18,17:00,94.33225806,1901,10.90645161,-1.783333333
1.10.10,18:00,167.7548387,143,17.4516129,3.364516129
1.11.14,03:00,107.3413793,269,17.71034483,2.331034483
1.12.12,10:00,225.8451613,705,14.67096774,4.912903226
1.11.11,10:00,238.7966667,14,24.50666667,4.33
1.11.10,22:00,176.8766667,156,29.33666667,4.263333333
1.12.10,00:00,132.5451613,64,22.14516129,2.764516129
1.11.11,11:00,224.9133333,96,24.58333333,4.423333333
1.10.11,12:00,148.3774194,1297,11.79032258,3.070967742
1.12.15,12:00,149.9903226,1312,12.14193548,1.851612903
1.1.17,09:00,336.2709677,1952,24.52903226,10.64193548
1.1.12,06:00,173.4645161,631,14.82903226,2.606451613
1.11.18,04:00,61.78333333,474,12.91333333,4.226666667
1.4.17,02:00,60.57,1577,12.79666667,2.733333333
1.9.16,18:00,164.4633333,687,14.28,2.07
1.12.15,23:00,88.9,1465,11.9516129,1.174193548
1.12.14,21:00,161.2774194,581,16.08387097,3.132258065
1.5.10,22:00,103.9483871,1193,16.32903226,3.367741935
1.1.12,11:00,199.2709677,515,16.27096774,3.764516129
1.5.13,07:00,175.6645161,1352,15.86451613,5.064516129
1.12.16,18:00,299.1677419,1936,26.92903226,6.419354839
1.4.10,07:00,185.2166667,815,24.28333333,5.433333333
1.9.12,18:00,158.83,926,12.4,2.786666667
1.7.10,00:00,62.27741935,1020,11.55483871,2.606451613
1.2.10,19:00,168.5964286,245,19.29285714,4.614285714
1.3.16,08:00,203.0451613,787,19.74516129,4.541935484
1.4.15,21:00,114.2433333,1192,17.31666667,0.74
1.1.18,03:00,51.43548387,1523,8.751612903,1.970967742
1.1.17,11:00,250.4032258,150,22.17419355,7.706451613
1.2.18,08:00,200.5821429,257,13.96785714,4.307142857
1.8.11,22:00,103.5032258,430,12.02580645,2.570967742
1.2.15,01:00,93.41428571,1010,15.50357143,5.282142857
1.7.16,03:00,55.40967742,435,9.038709677,1.783870968
1.12.16,05:00,181.7774194,60,19.73870968,5.758064516
1.6.16,05:00,134.455,539,12.30833333,6.288333333
1.10.17,19:00,158.5645161,268,14.53225806,2.009677419
1.1.16,10:00,247.616129,461,14.31612903,4.958064516
1.9.16,03:00,67.63666667,448,11.61333333,1.986666667
1.11.16,10:00,249.5633333,161,14.38,6.643333333
1.2.18,02:00,61.08571429,1262,10.99642857,2.082142857
1.7.13,22:00,94.65483871,1246,17.14516129,2.258064516
1.6.14,07:00,185.0266667,668,13.09666667,3.766666667
1.9.11,05:00,171.6933333,181,17.15,2.156666667
1.9.12,07:00,213.11,159,14.03333333,3.523333333
1.2.12,17:00,215.3275862,162,20.01034483,3.403448276
1.1.14,16:00,187.183871,659,12.08064516,1.609677419
1.4.16,08:00,196.5066667,1215,13.65,7.033333333
1.5.13,19:00,112.8193548,1805,15.22580645,3.270967742
1.4.16,18:00,145.2166667,1641,14.03333333,5.433333333
1.8.11,18:00,126.7096774,1148,11.3516129,2.806451613
1.3.15,05:00,101.9451613,1008,17.74516129,2.477419355
1.12.11,00:00,95.44193548,1126,9.080645161,2.506451613
1.7.15,23:00,82.97096774,1456,10.38709677,5.477419355
1.4.16,14:00,155.4766667,1801,11.55666667,6.023333333
1.12.14,12:00,198.2645161,721,12.77419355,3.848387097
1.6.18,17:00,91.95666667,1837,10.56666667,2.666666667
1.12.10,07:00,209.983871,1926,22.21935484,4.090322581
1.10.18,02:00,58.26774194,738,9.24516129,-1.287096774
